ID_Word	ID_Synset	Synset
41683	37330	waste.n.01	# basura
41971	None	None	# 
40948	36984	bathtub.n.01	# bañar
41272	37135	bathtub.n.01	# bañar
42709	37797	bathtub.n.01	# bañar
43267	38059	bathtub.n.01	# bañar
43385	38122	bathtub.n.01	# bañar
43443	38152	bathtub.n.01	# bañar
42366	37644	bathtub.n.01	# baño
42917	37889	bathtub.n.01	# baño
41675	37326	toast.v.02	# beber
42375	37647	beverage.n.01	# beber
41913	None	None	# 
42378	37649	finely.r.03	# bien
43412	38136	finely.r.03	# bien
42135	None	None	# bloqueador
42293	37603	beautiful.a.01	# bonito
41844	None	None	# 
43479	38166	intoxicated.a.01	# borracho
41426	37217	bottle.n.01	# botella
41591	37287	good.a.01	# bueno
42212	37563	good.a.01	# bueno
41064	37040	good.a.01	# bueno
42295	37605	good.a.01	# bueno
42402	37661	good.a.01	# bueno
42604	37752	good.a.01	# bueno
42838	37858	good.a.01	# bueno
42952	37905	good.a.01	# bueno
41006	37011	good.a.01	# bueno
41345	37174	good.a.01	# bueno
42309	37614	good.a.01	# bueno
42431	37673	good.a.01	# bueno
42456	37690	good.a.01	# bueno
42989	37928	good.a.01	# bueno
43265	38058	good.a.01	# bueno
43371	38115	good.a.01	# bueno
42105	37509	buffet.n.02	# bufet
42554	None	None	# 
42097	None	None	# 
42496	37704	bustle.n.01	# bulla
43042	37959	try.v.01	# buscar
42630	None	None	# 
43473	38161	cabana.n.01	# cabaña
41817	37383	fit.v.07	# cabe
41764	37360	hair.n.01	# cabellar
42855	37863	hair.n.01	# cabellar
41062	37039	wire.n.02	# cable
41193	None	None	# cada
41211	None	None	# cada
43420	None	None	# cada
42066	None	None	# 
42036	None	None	# cafetero
43360	38110	coffee.n.01	# café
41739	37352	box.n.01	# caja
41897	None	None	# 
43085	None	None	# 
42596	37749	quality.n.01	# calidad
42617	37757	quality.n.01	# calidad
43363	38112	quality.n.01	# calidad
41485	37245	warm.a.01	# calentar
41968	None	None	# 
41361	37182	bed.n.01	# cama
42478	None	None	# 
41190	37101	change.v.01	# cambiada
41214	37110	change.v.01	# cambiar
42889	37878	change.v.01	# cambiar
41372	37190	change.n.01	# cambiar
42243	37582	change.n.01	# cambiar
42533	37720	change.n.01	# cambiar
41289	37147	hike.n.01	# caminata
41616	37298	sum.n.01	# cantidad
42002	None	None	# 
42257	None	None	# 
41631	37307	ability.n.02	# capacidad
42161	37536	miss.v.06	# carecer
41922	37427	meat.n.01	# carne
41411	37210	meat.n.01	# carne
41524	None	None	# 
42236	37576	building.n.01	# casa
42794	37838	building.n.01	# casa
42302	37610	shower.n.04	# cascada
41545	37269	make.v.03	# causa
41834	37392	key.n.08	# cayo
41909	37423	dinner.n.01	# cena
42668	37778	dinner.n.01	# cena
41776	37368	wax.n.01	# cera
41144	37081	grain.n.02	# cereal
42157	None	None	# 
40883	None	None	# 
40877	None	None	# 
43196	38024	cannabis.n.02	# chocolate
41430	37219	close.v.01	# cerrar
41089	37054	date.n.03	# cita
41060	37037	class-conscious.s.01	# clasista
40895	None	None	# 
41600	37291	customer.n.01	# cliente
41653	37318	customer.n.01	# cliente
41161	37089	customer.n.01	# cliente
40990	None	None	# cobija
42090	None	None	# 
42061	37488	gain.v.08	# cobrar
40902	None	None	# 
42545	37726	cooking.n.01	# cocina
42568	37737	cocktail.n.01	# 
42580	37743	cocktail.n.01	# 
