ID_Word	ID_Lemma	Lemma
43772	78381	
43914	78523	
43495	78104	el
43525	78134	el
43589	78198	el
43607	78216	el
43613	78222	el
43647	78256	el
43650	78259	el
43672	78281	el
43728	78337	el
43732	78341	el
43762	78371	el
43805	78414	el
43812	78421	el
43893	78502	el
43912	78521	el
43918	78527	el
43974	78583	el
44007	78616	el
44018	78627	el
44021	78630	el
44033	78642	el
44037	78646	el
44085	78694	el
43520	78129	el
43678	78287	el
43745	78354	el
43786	78395	el
43858	78467	el
43872	78481	el
43935	78544	el
43943	78552	el
43988	78597	el
43992	78601	el
44003	78612	el
44015	78624	el
44102	78711	el
44111	78720	el
44118	78727	el
44141	78750	el
43938	78547	laso
43580	78189	lastimar
43862	78471	limitación
43840	78449	limpia
43730	78339	llamar
43565	78174	el
43865	78474	el
43957	78566	el
44127	78736	el
44143	78752	el
43551	78160	el
43625	78234	el
43878	78487	el
44090	78699	el
44105	78714	el
44152	78761	el
43705	78314	malo
43577	78186	maleducado
43855	78464	maleta
43633	78242	mantenimiento
43487	78096	mas
43497	78106	mas
43515	78124	mas
43536	78145	mas
43658	78267	mas
43751	78360	mas
43782	78391	mas
43807	78416	mas
43833	78442	mas
43839	78448	mas
43875	78484	mas
43885	78494	mas
43940	78549	mas
43966	78575	mas
44012	78621	mas
44057	78666	mas
43989	78598	
43571	78180	mayor
44082	78691	mayor
43970	78579	
43559	78168	mejor
43721	78330	mejor
43755	78364	mejor
43779	78388	mejor
43881	78490	mejor
43945	78554	mejor
43948	78557	mejor
43953	78562	mejor
44041	78650	mejor
43513	78122	mejorar
43602	78211	mejorar
43615	78224	mejorar
43619	78228	mejorar
43680	78289	mejorar
43522	78131	
43831	78440	
43846	78455	
43981	78590	
44060	78669	
43566	78175	merecer
43726	78335	mesa
44004	78613	mesa
43665	78274	mil
43483	78092	mismo
43866	78475	mismo
44128	78737	mismo
43841	78450	mucho
43523	78132	moblar
43582	78191	musicar
43670	78279	muy
43999	78608	muy
43590	78199	naturaleza
43685	78294	
43972	78581	nevera
43976	78585	nevera
44031	78640	
43512	78121	niño
43626	78235	niño
43765	78374	no
43863	78472	no
43930	78539	no
44075	78684	no
44098	78707	no
43716	78325	noche
44040	78649	nocturno
43690	78299	
43915	78524	nunca
43628	78237	o
43771	78380	o
44044	78653	o
44145	78754	ofertar
43608	78217	oficina
43542	78151	ofrecer
43959	78568	ofrecer
44078	78687	
43498	78107	opción
43978	78587	opción
43934	78543	organizar
44077	78686	otro
44122	78731	otro
43601	78210	pago
43870	78479	paisaje
43489	78098	para
43511	78120	para
43541	78150	para
43624	78233	para
43712	78321	para
43737	78346	para
43789	78398	para
43852	78461	para
43857	78466	para
43986	78595	para
44027	78636	para
44093	78702	para
44099	78708	para
44001	78610	parasol
44103	78712	pareja
43823	78432	parque
43627	78236	pasear
43814	78423	pasear
44043	78652	peineta
44025	78634	pequeño
43638	78247	
43504	78113	perfecto
43891	78500	
43795	78404	permitir
43675	78284	
43783	78392	personal
43661	78270	persona
43859	78468	persona
43568	78177	
44088	78697	pensar
43496	78105	piscina
43770	78379	piscina
43835	78444	piscina
44038	78647	piscina
43516	78125	piscina
43873	78482	piscina
44142	78751	
43913	78522	
43527	78136	plan
43896	78505	plan
44053	78662	plan
44067	78676	plan
43995	78604	platicar
44153	78762	plato
43838	78447	poco
43553	78162	por
43667	78276	por
43778	78387	
43572	78181	
44094	78703	prestar
43836	78445	principal
44011	78620	principiar
43739	78348	problema
44113	78722	programa
43817	78426	pronto
43506	78115	
43931	78540	poder
43907	78516	poder
43776	78385	poder
43802	78411	poder
43592	78201	que
43649	78258	que
43764	78373	que
43796	78405	que
43825	78434	que
43826	78435	que
43829	78438	que
43860	78469	que
43898	78507	que
43926	78535	que
43933	78542	que
43958	78567	que
43983	78592	que
44074	78683	que
44089	78698	que
44144	78753	que
43856	78465	
43605	78214	
43894	78503	
43570	78179	recibir
43963	78572	recibir
43491	78100	recorrer
43502	78111	
43510	78119	
43623	78232	
43792	78401	refrigerador
44052	78661	refrigerador
44087	78696	requerir
43758	78367	
43622	78231	restaurante
43688	78297	restaurante
43951	78560	restaurante
43956	78565	restaurante
43929	78538	ruido
43629	78238	
43544	78153	saludable
43492	78101	sanitario
43564	78173	se
43652	78261	se
43801	78410	se
43906	78515	se
43832	78441	sea
43960	78569	sea
44132	78741	sendero
43720	78329	ser
43777	78386	ser
43546	78155	
43484	78093	servicio
43569	78178	servicio
43620	78229	servicio
43686	78295	servicio
43692	78301	servicio
43756	78365	servicio
43780	78389	servicio
43798	78407	servicio
43905	78514	servicio
43949	78558	servicio
43954	78563	servicio
43962	78571	servicio
43997	78606	servicio
44109	78718	servicio
43643	78252	servicio
44097	78706	servicio
43985	78594	
43709	78318	señal
43488	78097	
44134	78743	
43563	78172	sitiar
44096	78705	
43900	78509	solicitar
43910	78519	sombrilla
43610	78219	
43668	78277	su
43752	78361	tardar
43813	78422	tarifa
43700	78309	
43741	78350	
43902	78511	televisor
43861	78470	tener
43803	78412	tener
43889	78498	tener
44051	78660	tener
43984	78593	tener
43921	78530	terrible
43694	78303	tintar
43768	78377	tintar
44071	78680	tipo
43888	78497	
43519	78128	todo
43677	78286	todo
43503	78112	todo
43528	78137	todo
43597	78206	todo
43916	78525	todo
44054	78663	todo
44063	78672	todo
44129	78738	todo
44091	78700	trabajador
43987	78596	traer
44147	78756	tranquilidad
43853	78462	trasladar
43645	78254	
43556	78165	uno
43662	78271	uno
43738	78347	uno
43754	78363	uno
43822	78431	uno
43837	78446	uno
43901	78510	uno
43924	78533	uno
43952	78561	uno
43964	78573	uno
44005	78614	uno
43505	78114	unir
43558	78167	unir
43749	78358	unir
43769	78378	unir
43818	78427	unir
43899	78508	unir
43977	78586	vario
43843	78452	variedad
43941	78550	variedad
44013	78622	variedad
44058	78667	variedad
44115	78724	variedad
44150	78759	variedad
43879	78488	
43925	78534	vidriar
43939	78548	viejo
43584	78193	volumen
43501	78110	y
43545	78154	y
43578	78187	y
43586	78195	y
43606	78215	y
43637	78246	y
43639	78248	y
43682	78291	y
43742	78351	y
43824	78433	y
43880	78489	y
43947	78556	y
44056	78665	y
44148	78757	y
44073	78682	ya
43819	78428	zona
