ID_Word	ID_Lemma	Lemma
34947	69556	agua
34955	69564	carretera
34946	69555	de
34951	69560	
34962	69571	
34963	69572	el
34949	69558	
34958	69567	en
34960	69569	entrada
34948	69557	escalera
34964	69573	hospedaje
34950	69559	juego
34945	69554	juguete
34959	69568	
34954	69563	el
34961	69570	mas
34953	69562	
34957	69566	paraguas
34952	69561	que
34956	69565	y
