ID_Word	ID_Lemma	Lemma
36301	70910	,
36304	70913	,
36309	70918	,
36312	70921	,
36320	70929	,
36324	70933	,
36327	70936	,
36330	70939	,
36338	70947	,
36420	71029	,
36442	71051	,
36455	71064	,
36508	71117	,
36365	70974	agradable
36222	70831	agua
36231	70840	agua
36239	70848	agua
36244	70853	agua
36251	70860	agua
36270	70879	agua
36319	70928	agua
36329	70938	agua
36356	70965	agua
36370	70979	agua
36375	70984	agua
36406	71015	agua
36437	71046	agua
36449	71058	agua
36454	71063	agua
36471	71080	agua
36476	71085	agua
36478	71087	agua
36504	71113	agua
36512	71121	agua
36537	71146	agua
36299	70908	agua
36346	70955	agua
36481	71090	agua
36528	71137	agua
36461	71070	aire
36287	70896	ambientar
36275	70884	ambientar
36334	70943	ambientar
36483	71092	ambientar
36498	71107	ambientar
36264	70873	amplio
36263	70872	arbolar
36314	70923	asear
36337	70946	asear
36403	71012	asear
36259	70868	
36283	70892	
36444	71053	
36510	71119	
36516	71125	
36385	70994	bonito
36252	70861	calentar
36371	70980	calentar
36376	70985	calentar
36472	71081	calentar
36242	70851	cascada
36316	70925	cascada
36348	70957	cascada
36378	70987	cascada
36387	70996	cascada
36389	70998	cascada
36392	71001	cascada
36398	71007	cascada
36409	71018	cascada
36416	71025	cascada
36422	71031	cascada
36434	71043	cascada
36441	71050	cascada
36457	71066	cascada
36459	71068	cascada
36466	71075	cascada
36487	71096	cascada
36500	71109	cascada
36522	71131	cascada
36524	71133	cascada
36530	71139	cascada
36535	71144	cascada
36303	70912	cascada
36332	70941	cascada
36363	70972	cascada
36366	70975	cascada
36245	70854	clima
36249	70858	clima
36514	71123	comedir
36343	70952	de
36353	70962	de+el
36229	70838	
36308	70917	
36493	71102	
36230	70839	el
36269	70878	el
36274	70883	el
36276	70885	el
36286	70895	el
36293	70902	el
36313	70922	el
36318	70927	el
36321	70930	el
36328	70937	el
36333	70942	el
36335	70944	el
36351	70960	el
36355	70964	el
36369	70978	el
36402	71011	el
36418	71027	el
36431	71040	el
36436	71045	el
36448	71057	el
36453	71062	el
36460	71069	el
36463	71072	el
36470	71079	el
36475	71084	el
36477	71086	el
36482	71091	el
36484	71093	el
36496	71105	el
36503	71112	el
36511	71120	el
36525	71134	el
36531	71140	el
36536	71145	el
36238	70847	excelente
36426	71035	
36424	71033	fascinante
36225	70834	gente
36255	70864	hermoso
36221	70830	
36311	70920	instalación
36224	70833	el
36253	70862	el
36295	70904	el
36305	70914	el
36325	70934	el
36347	70956	el
36377	70986	el
36379	70988	el
36386	70995	el
36388	70997	el
36391	71000	el
36397	71006	el
36408	71017	el
36411	71020	el
36415	71024	el
36421	71030	el
36427	71036	el
36433	71042	el
36438	71047	el
36440	71049	el
36443	71052	el
36445	71054	el
36451	71060	el
36456	71065	el
36458	71067	el
36465	71074	el
36486	71095	el
36490	71099	el
36494	71103	el
36499	71108	el
36509	71118	el
36513	71122	el
36515	71124	el
36521	71130	el
36523	71132	el
36529	71138	el
36534	71143	el
36265	70874	el
36290	70899	el
36298	70907	el
36302	70911	el
36310	70919	el
36331	70940	el
36345	70954	el
36362	70971	el
36383	70992	el
36393	71002	el
36405	71014	el
36413	71022	el
36468	71077	el
36480	71089	el
36501	71110	el
36505	71114	el
36527	71136	el
36540	71149	el
36462	71071	limpiar
36492	71101	el
36262	70871	el
36357	70966	el
36372	70981	el
36518	71127	el
36497	71106	mediar
36266	70875	mejora
36506	71115	mejora
36520	71129	natural
36233	70842	naturaleza
36246	70855	naturaleza
36272	70881	naturaleza
36282	70891	naturaleza
36306	70915	naturaleza
36326	70935	naturaleza
36374	70983	naturaleza
36380	70989	naturaleza
36412	71021	naturaleza
36428	71037	naturaleza
36439	71048	naturaleza
36495	71104	naturaleza
36344	70953	niño
36241	70850	
36257	70866	
36223	70832	paisaje
36227	70836	paisaje
36236	70845	paisaje
36240	70849	paisaje
36271	70880	paisaje
36289	70898	paisaje
36341	70950	paisaje
36395	71004	paisaje
36399	71008	paisaje
36400	71009	paisaje
36419	71028	paisaje
36425	71034	paisaje
36432	71041	paisaje
36485	71094	paisaje
36532	71141	paisaje
36256	70865	paisaje
36519	71128	paisaje
36526	71135	paisajismo
36354	70963	personal
36469	71078	piscina
36491	71100	piscina
36291	70900	piscina
36384	70993	piscina
36394	71003	piscina
36414	71023	piscina
36446	71055	piscina
36502	71111	piscina
36260	70869	
36228	70837	sendero
36307	70916	sendero
36258	70867	servicio
36277	70886	servicio
36294	70903	servicio
36322	70931	servicio
36336	70945	servicio
36339	70948	servicio
36352	70961	servicio
36464	71073	sitiar
36452	71061	sostenibilidad
36300	70909	termal
36358	70967	termal
36373	70982	termal
36226	70835	todo
36232	70841	todo
36234	70843	todo
36235	70844	todo
36237	70846	todo
36243	70852	todo
36247	70856	todo
36248	70857	todo
36250	70859	todo
36261	70870	todo
36267	70876	todo
36268	70877	todo
36273	70882	todo
36278	70887	todo
36279	70888	todo
36280	70889	todo
36281	70890	todo
36284	70893	todo
36285	70894	todo
36292	70901	todo
36297	70906	todo
36315	70924	todo
36317	70926	todo
36323	70932	todo
36340	70949	todo
36349	70958	todo
36350	70959	todo
36359	70968	todo
36360	70969	todo
36361	70970	todo
36364	70973	todo
36367	70976	todo
36368	70977	todo
36381	70990	todo
36382	70991	todo
36390	70999	todo
36396	71005	todo
36401	71010	todo
36404	71013	todo
36407	71016	todo
36410	71019	todo
36417	71026	todo
36423	71032	todo
36429	71038	todo
36430	71039	todo
36435	71044	todo
36447	71056	todo
36450	71059	todo
36467	71076	todo
36473	71082	todo
36474	71083	todo
36479	71088	todo
36488	71097	todo
36489	71098	todo
36507	71116	todo
36517	71126	todo
36538	71147	todo
36539	71148	todo
36288	70897	tranquilidad
36296	70905	tranquilidad
36254	70863	ver
36541	71150	ver
36533	71142	y
36342	70951	zona
