ID_Word	ID_Lemma	Lemma
36623	71232	,
36690	71299	,
36693	71302	.
36593	71202	acceso
36556	71165	agua
36725	71334	
36628	71237	almorzar
36687	71296	almorzar
36654	71263	almuerzo
36696	71305	
36676	71285	
36644	71253	bañar
36692	71301	
36701	71310	
36550	71159	
36573	71182	
36558	71167	calentar
36586	71195	camino
36575	71184	caro
36547	71156	carretera
36591	71200	cascada
36583	71192	chorizo
36608	71217	
36562	71171	comedir
36606	71215	comedir
36685	71294	comedir
36713	71322	comedir
36729	71338	comedir
36570	71179	costo
36595	71204	costo
36611	71220	costo
36705	71314	costo
36715	71324	costo
36720	71329	costo
36733	71342	costo
36601	71210	costo
36603	71212	costo
36625	71234	costo
36630	71239	costo
36635	71244	costo
36667	71276	costo
36737	71346	costo
36743	71352	costo
36582	71191	costoso
36589	71198	de
36604	71213	de
36616	71225	de
36631	71240	de
36636	71245	de
36643	71252	de
36652	71261	de
36668	71277	de
36683	71292	de
36703	71312	de
36706	71315	de
36711	71320	de
36716	71325	de
36721	71330	de
36744	71353	de
36555	71164	de+el
36567	71176	de+el
36571	71180	de+el
36585	71194	de+el
36596	71205	de+el
36612	71221	de+el
36700	71309	de+el
36734	71343	de+el
36548	71157	distancia
36559	71168	el
36569	71178	el
36579	71188	el
36592	71201	el
36594	71203	el
36607	71216	el
36619	71228	el
36621	71230	el
36627	71236	el
36639	71248	el
36648	71257	el
36655	71264	el
36662	71271	el
36664	71273	el
36686	71295	el
36691	71300	el
36709	71318	el
36714	71323	el
36719	71328	el
36724	71333	el
36732	71341	el
36674	71283	empleado
36647	71256	en
36659	71268	en
36545	71154	entrada
36609	71218	
36642	71251	gorro
36620	71229	
36626	71235	
36640	71249	higiene
36658	71267	humedad
36702	71311	
36618	71227	insumo
36633	71242	insumo
36638	71247	insumo
36670	71279	insumo
36708	71317	insumo
36718	71327	insumo
36723	71332	insumo
36745	71354	insumo
36553	71162	el
36561	71170	el
36587	71196	el
36590	71199	el
36605	71214	el
36657	71266	el
36671	71280	el
36673	71282	el
36684	71293	el
36712	71321	el
36728	71337	el
36588	71197	lama
36551	71160	el
36564	71173	el
36598	71207	el
36602	71211	el
36614	71223	el
36617	71226	el
36624	71233	el
36629	71238	el
36632	71241	el
36634	71243	el
36637	71246	el
36641	71250	el
36650	71259	el
36653	71262	el
36660	71269	el
36666	71275	el
36669	71278	el
36675	71284	el
36681	71290	el
36707	71316	el
36717	71326	el
36722	71331	el
36736	71345	el
36738	71347	el
36740	71349	el
36742	71351	el
36677	71286	mal
36730	71339	mal
36688	71297	malo
36695	71304	malo
36698	71307	malo
36679	71288	malo
36727	71336	maluco
36665	71274	
36577	71186	mucho
36576	71185	musicar
36557	71166	muy
36574	71183	muy
36581	71190	muy
36600	71209	muy
36726	71335	muy
36704	71313	
36680	71289	palabra
36656	71265	
36646	71255	personal
36584	71193	piedra
36694	71303	
36645	71254	poco
36552	71161	precio
36565	71174	precio
36599	71208	precio
36615	71224	precio
36651	71260	precio
36682	71291	precio
36739	71348	precio
36741	71350	precio
36689	71298	
36699	71308	
36563	71172	regular
36560	71169	restaurante
36568	71177	restaurante
36572	71181	restaurante
36580	71189	restaurante
36597	71206	restaurante
36610	71219	restaurante
36613	71222	restaurante
36649	71258	restaurante
36663	71272	restaurante
36735	71344	restaurante
36578	71187	ruido
36710	71319	sabor
36731	71340	sabor
36549	71158	servicio
36566	71175	servicio
36622	71231	servicio
36546	71155	taquilla
36672	71281	taquilla
36554	71163	temperatura
36678	71287	utilizar
36661	71270	vestidor
36697	71306	y
