ID_Word	ID_Synset	Synset
60115	46269	abundant.a.01	# abundante
58004	None	None	# 
58369	45412	entrance.n.01	# acceso
61507	46955	entrance.n.01	# acceso
62866	47617	inflection.n.01	# accidentar
56941	44696	inflection.n.01	# accidentar
68239	50344	greasy.s.01	# aceitoso
68985	50764	acceptable.a.01	# aceptable
61208	None	None	# aceptar
66618	49508	fit.a.01	# acertar
65874	49127	sour.v.02	# acidar
64480	None	None	# 
54786	43660	accessible.s.04	# acogedor
59657	46054	accessible.s.04	# acogedor
59707	46081	accessible.s.04	# acogedor
60890	46651	accessible.s.04	# acogedor
62757	47571	accessible.s.04	# acogedor
64946	48643	accessible.s.04	# acogedor
65390	48859	accessible.s.04	# acogedor
65432	48882	accessible.s.04	# acogedor
65731	49051	accessible.s.04	# acogedor
67016	49722	accessible.s.04	# acogedor
67577	50013	accessible.s.04	# acogedor
68085	50270	accessible.s.04	# acogedor
68143	50294	accessible.s.04	# acogedor
66649	None	None	# 
55438	43984	receive.v.05	# acoger
58921	45673	welcome.n.02	# acoger
68712	50606	welcome.n.02	# acoger
56011	None	None	# acogimiento
60441	None	None	# 
63421	None	None	# 
59159	45786	lodge.v.04	# acomodar
67265	None	None	# 
60872	46640	company.v.01	# acompañar
61599	47006	following.s.04	# acompañante
58616	None	None	# 
62904	47637	chord.n.02	# acorde
68924	50729	chord.n.02	# acorde
65820	None	None	# acorde
54854	43694	attitude.n.01	# actitud
55206	43866	attitude.n.01	# actitud
55780	44145	attitude.n.01	# actitud
56264	44373	attitude.n.01	# actitud
56621	44551	attitude.n.01	# actitud
56921	44687	attitude.n.01	# actitud
56988	44713	attitude.n.01	# actitud
57183	44811	attitude.n.01	# actitud
57599	45026	attitude.n.01	# actitud
57692	45077	attitude.n.01	# actitud
57797	45131	attitude.n.01	# actitud
57992	45227	attitude.n.01	# actitud
58195	45327	attitude.n.01	# actitud
58287	45368	attitude.n.01	# actitud
58453	45449	attitude.n.01	# actitud
59130	45774	attitude.n.01	# actitud
59499	45970	attitude.n.01	# actitud
60312	46370	attitude.n.01	# actitud
61706	47059	attitude.n.01	# actitud
61892	47154	attitude.n.01	# actitud
63162	47771	attitude.n.01	# actitud
63206	47800	attitude.n.01	# actitud
63273	47839	attitude.n.01	# actitud
63700	48049	attitude.n.01	# actitud
63785	48095	attitude.n.01	# actitud
64416	48405	attitude.n.01	# actitud
64554	48468	attitude.n.01	# actitud
64583	48480	attitude.n.01	# actitud
65176	48749	attitude.n.01	# actitud
65801	49085	attitude.n.01	# actitud
66003	49196	attitude.n.01	# actitud
67193	49819	attitude.n.01	# actitud
67728	50092	attitude.n.01	# actitud
67787	50119	attitude.n.01	# actitud
68425	50450	attitude.n.01	# actitud
57985	45224	action.n.02	# actividad
59863	46152	action.n.02	# actividad
67977	50214	action.n.02	# actividad
59992	46214	realize.v.03	# actualizar
61247	None	None	# 
54883	43708	agreement.n.01	# acordar
59350	45884	agreement.n.01	# acordar
62093	47252	agreement.n.01	# acordar
55470	43997	fit.a.01	# adecuar
58470	45457	fit.a.01	# adecuar
62323	47358	by_rights.r.01	# 
55868	44184	fit.a.01	# adecuar
60499	46456	fit.a.01	# adecuar
62579	47481	fit.a.01	# adecuar
60581	46498	fit.a.01	# adecuar
56913	None	None	# 
54773	None	None	# adema
55966	None	None	# adema
58534	None	None	# adema
59559	None	None	# adema
60790	None	None	# adema
67971	None	None	# adema
69118	None	None	# 
58845	None	None	# 
56127	44306	auxiliary.s.01	# adicional
57882	45172	auxiliary.s.01	# adicional
59504	45972	auxiliary.s.01	# adicional
61814	47119	auxiliary.s.01	# adicional
62954	47665	auxiliary.s.01	# adicional
55975	44236	furthermore.r.01	# 
57450	44950	furthermore.r.01	# 
64715	48539	furthermore.r.01	# 
65197	None	None	# 
56382	None	None	# 
65116	None	None	# 
65046	48694	admirable.s.02	# admirable
64023	48210	assume.v.02	# adoptar
58231	45346	adult.n.01	# adulto
58633	45536	adult.n.01	# adulto
58939	45678	inform.v.01	# advertir
57628	None	None	# 
67136	None	None	# 
67105	49773	shave.v.01	# afeitar
59145	None	None	# 
55349	None	None	# aforar
60191	None	None	# aforar
57611	45034	lissome.s.01	# 
60122	46273	lissome.s.01	# 
60503	46459	lissome.s.01	# 
63284	47844	lissome.s.01	# 
54930	None	None	# 
58497	None	None	# 
65170	None	None	# 
59035	45723	agility.n.01	# agilidad
61176	46795	agility.n.01	# agilidad
61967	47194	agility.n.01	# agilidad
62195	47299	agility.n.01	# agilidad
62583	47483	agility.n.01	# agilidad
63973	48184	agility.n.01	# agilidad
66087	49240	agility.n.01	# agilidad
66435	49413	accelerate.v.01	# agilizar
60539	46477	august.n.01	# agostar
65191	48754	consume.v.05	# agotar
64159	48269	consume.v.05	# agotar
67000	None	None	# 
68129	None	None	# 
68952	None	None	# 
65952	49169	please.v.01	# agradar
54657	43590	pleasing.a.01	# agradable
54708	43615	pleasing.a.01	# agradable
54772	43654	pleasing.a.01	# agradable
55029	43779	pleasing.a.01	# agradable
55178	43852	pleasing.a.01	# agradable
55270	43897	pleasing.a.01	# agradable
55278	43903	pleasing.a.01	# agradable
55628	44073	pleasing.a.01	# agradable
55716	44117	pleasing.a.01	# agradable
56237	44360	pleasing.a.01	# agradable
57091	44763	pleasing.a.01	# agradable
57904	45185	pleasing.a.01	# agradable
58207	45332	pleasing.a.01	# agradable
58724	45578	pleasing.a.01	# agradable
58967	45692	pleasing.a.01	# agradable
58983	45700	pleasing.a.01	# agradable
59112	45764	pleasing.a.01	# agradable
59121	45769	pleasing.a.01	# agradable
59884	46162	pleasing.a.01	# agradable
60829	46622	pleasing.a.01	# agradable
60889	46650	pleasing.a.01	# agradable
61251	46829	pleasing.a.01	# agradable
61340	46878	pleasing.a.01	# agradable
61421	46918	pleasing.a.01	# agradable
62139	47275	pleasing.a.01	# agradable
62224	47313	pleasing.a.01	# agradable
62471	47429	pleasing.a.01	# agradable
63120	47748	pleasing.a.01	# agradable
63264	47833	pleasing.a.01	# agradable
63618	48013	pleasing.a.01	# agradable
64902	48625	pleasing.a.01	# agradable
65392	48860	pleasing.a.01	# agradable
65429	48879	pleasing.a.01	# agradable
65531	48936	pleasing.a.01	# agradable
65604	48977	pleasing.a.01	# agradable
65717	49041	pleasing.a.01	# agradable
65720	49044	pleasing.a.01	# agradable
66410	49398	pleasing.a.01	# agradable
66805	49604	pleasing.a.01	# agradable
66886	49648	pleasing.a.01	# agradable
67314	49882	pleasing.a.01	# agradable
67332	49894	pleasing.a.01	# agradable
67347	49902	pleasing.a.01	# agradable
67458	49949	pleasing.a.01	# agradable
67573	50010	pleasing.a.01	# agradable
68080	50268	pleasing.a.01	# agradable
68301	50382	pleasing.a.01	# agradable
68326	50396	pleasing.a.01	# agradable
68333	50401	pleasing.a.01	# agradable
68445	50460	pleasing.a.01	# agradable
68471	50476	pleasing.a.01	# agradable
68665	50578	pleasing.a.01	# agradable
68852	50685	pleasing.a.01	# agradable
54917	43725	pleasing.a.01	# agradable
55871	44186	pleasing.a.01	# agradable
57470	44959	pleasing.a.01	# agradable
63412	47911	pleasing.a.01	# agradable
65589	48969	pleasing.a.01	# agradable
56418	44446	appreciate.v.01	# agradecer
58072	45264	appreciate.v.01	# agradecer
61141	46781	appreciate.v.01	# agradecer
63827	48111	appreciate.v.01	# agradecer
57370	44908	appreciate.v.01	# agradecer
62005	47213	appreciate.v.01	# agradecer
58350	None	None	# 
65664	49013	appreciate.v.01	# agradecer
67725	50091	appreciate.v.01	# agradecer
57961	45209	appreciate.v.01	# agradecer
67425	49936	appreciate.v.01	# agradecer
68717	50610	appreciate.v.01	# agradecer
57106	44768	gratitude.n.01	# agradecimiento
60437	46427	gratitude.n.01	# agradecimiento
57356	None	None	# 
57697	None	None	# 
68623	None	None	# 
63905	48152	appreciate.v.01	# agradecer
65110	48726	appreciate.v.01	# agradecer
58931	None	None	# 
58419	None	None	# 
65789	None	None	# 
54818	None	None	# 
59826	None	None	# 
54764	None	None	# 
55085	None	None	# 
59693	46073	add.v.01	# agregar
60350	46385	add.v.01	# agregar
61299	46856	add.v.01	# agregar
62164	47283	add.v.01	# agregar
65480	48908	add.v.01	# agregar
65507	48921	add.v.01	# agregar
62475	None	None	# 
56663	44568	sour.a.02	# agriar
54968	43747	water.n.01	# agua
55945	44222	water.n.01	# agua
56566	44525	water.n.01	# agua
56937	44694	water.n.01	# agua
60101	46264	water.n.01	# agua
61750	47084	water.n.01	# agua
63111	47743	water.n.01	# agua
65770	49069	water.n.01	# agua
65968	49176	water.n.01	# agua
67384	49920	water.n.01	# agua
65995	49191	watery.s.04	# aguar
60044	None	None	# 
64564	None	None	# 
65143	None	None	# 
59631	46038	immediately.r.01	# ahora
63546	47971	immediately.r.01	# ahora
60558	46486	smoked.s.01	# ahumado
54710	None	None	# ahí
59809	46128	wind.n.01	# aire
56535	44505	crumble.v.01	# ajar
68176	50314	befit.v.01	# ajustar
54435	None	None	# a+el
54515	None	None	# a+el
55193	None	None	# a+el
55228	None	None	# a+el
55578	None	None	# a+el
55604	None	None	# a+el
55671	None	None	# a+el
56099	None	None	# a+el
56298	None	None	# a+el
56686	None	None	# a+el
56723	None	None	# a+el
56924	None	None	# a+el
57166	None	None	# a+el
57289	None	None	# a+el
57532	None	None	# a+el
57629	None	None	# a+el
57871	None	None	# a+el
58176	None	None	# a+el
58196	None	None	# a+el
58230	None	None	# a+el
58370	None	None	# a+el
58476	None	None	# a+el
58656	None	None	# a+el
58908	None	None	# a+el
58913	None	None	# a+el
58940	None	None	# a+el
59084	None	None	# a+el
59138	None	None	# a+el
59489	None	None	# a+el
59581	None	None	# a+el
59627	None	None	# a+el
59644	None	None	# a+el
59748	None	None	# a+el
59868	None	None	# a+el
60217	None	None	# a+el
60259	None	None	# a+el
60362	None	None	# a+el
60418	None	None	# a+el
60534	None	None	# a+el
60588	None	None	# a+el
60676	None	None	# a+el
60879	None	None	# a+el
60999	None	None	# a+el
61076	None	None	# a+el
61079	None	None	# a+el
61160	None	None	# a+el
61169	None	None	# a+el
61577	None	None	# a+el
61625	None	None	# a+el
61909	None	None	# a+el
61968	None	None	# a+el
62109	None	None	# a+el
62250	None	None	# a+el
62356	None	None	# a+el
62373	None	None	# a+el
62461	None	None	# a+el
62472	None	None	# a+el
62539	None	None	# a+el
62602	None	None	# a+el
62800	None	None	# a+el
62834	None	None	# a+el
62905	None	None	# a+el
63048	None	None	# a+el
63319	None	None	# a+el
63707	None	None	# a+el
63820	None	None	# a+el
64194	None	None	# a+el
64381	None	None	# a+el
64438	None	None	# a+el
65419	None	None	# a+el
65424	None	None	# a+el
65452	None	None	# a+el
65463	None	None	# a+el
66244	None	None	# a+el
66278	None	None	# a+el
66661	None	None	# a+el
66714	None	None	# a+el
67187	None	None	# a+el
67511	None	None	# a+el
67520	None	None	# a+el
67562	None	None	# a+el
67603	None	None	# a+el
67939	None	None	# a+el
67957	None	None	# a+el
68097	None	None	# a+el
68369	None	None	# a+el
68843	None	None	# a+el
68925	None	None	# a+el
69083	None	None	# a+el
69169	None	None	# a+el
66019	None	None	# 
55699	44109	cheerful.a.01	# alegrar
64039	None	None	# 
57016	None	None	# 
61828	None	None	# 
64010	48205	allergy.n.01	# alergia
54434	None	None	# 
56150	None	None	# 
54450	None	None	# algo
56242	44363	slightly.r.01	# algo
58161	45309	slightly.r.01	# algo
60411	None	None	# algo
62443	None	None	# algo
63936	None	None	# algo
64080	None	None	# algo
64126	None	None	# algo
65492	None	None	# algo
59012	None	None	# alguno
63053	None	None	# alguno
54674	None	None	# alguno
57923	None	None	# alguno
61466	None	None	# alguno
66602	None	None	# alguno
58491	None	None	# alguno
58695	None	None	# alguno
62038	None	None	# alguno
62238	None	None	# alguno
63565	None	None	# alguno
63676	None	None	# alguno
64701	None	None	# alguno
55560	None	None	# 
58592	None	None	# 
60905	None	None	# 
62620	None	None	# 
64270	None	None	# 
64575	None	None	# 
64971	None	None	# 
67987	None	None	# 
68747	None	None	# 
61647	47029	feed.v.06	# alimentar
61678	47043	nutritional.a.01	# alimenticio
59194	45805	nutritional.a.01	# alimenticio
55448	43988	nutriment.n.01	# alimento
55538	44030	nutriment.n.01	# alimento
55728	44121	nutriment.n.01	# alimento
56035	44259	nutriment.n.01	# alimento
56605	44543	nutriment.n.01	# alimento
56775	44622	nutriment.n.01	# alimento
56863	44661	nutriment.n.01	# alimento
58109	45286	nutriment.n.01	# alimento
58237	45348	nutriment.n.01	# alimento
58814	45624	nutriment.n.01	# alimento
58827	45630	nutriment.n.01	# alimento
58833	45633	nutriment.n.01	# alimento
58861	45645	nutriment.n.01	# alimento
58995	45705	nutriment.n.01	# alimento
59142	45780	nutriment.n.01	# alimento
59188	45801	nutriment.n.01	# alimento
59241	45828	nutriment.n.01	# alimento
59307	45862	nutriment.n.01	# alimento
59364	45892	nutriment.n.01	# alimento
59841	46142	nutriment.n.01	# alimento
60227	46324	nutriment.n.01	# alimento
60516	46465	nutriment.n.01	# alimento
61459	46936	nutriment.n.01	# alimento
61971	47196	nutriment.n.01	# alimento
62074	47244	nutriment.n.01	# alimento
62239	47320	nutriment.n.01	# alimento
62612	47497	nutriment.n.01	# alimento
62845	47611	nutriment.n.01	# alimento
62889	47630	nutriment.n.01	# alimento
64007	48203	nutriment.n.01	# alimento
64071	48229	nutriment.n.01	# alimento
64131	48255	nutriment.n.01	# alimento
65109	48725	nutriment.n.01	# alimento
66250	49322	nutriment.n.01	# alimento
66442	49415	nutriment.n.01	# alimento
66710	49554	nutriment.n.01	# alimento
66966	49690	nutriment.n.01	# alimento
68000	50223	nutriment.n.01	# alimento
68096	50273	nutriment.n.01	# alimento
68108	50278	nutriment.n.01	# alimento
68287	50373	nutriment.n.01	# alimento
68474	50477	nutriment.n.01	# alimento
69040	50794	nutriment.n.01	# alimento
69059	50801	nutriment.n.01	# alimento
66293	None	None	# 
61066	None	None	# 
64395	None	None	# 
64721	None	None	# 
67245	49846	lunch.v.01	# almorzar
54570	43545	breakfast.n.01	# almorzar
54593	43557	breakfast.n.01	# almorzar
56001	44248	breakfast.n.01	# almorzar
56457	44465	breakfast.n.01	# almorzar
58111	45287	breakfast.n.01	# almorzar
59435	45936	breakfast.n.01	# almorzar
60228	46325	breakfast.n.01	# almorzar
60329	46379	breakfast.n.01	# almorzar
60953	46683	breakfast.n.01	# almorzar
61000	46708	breakfast.n.01	# almorzar
61074	46748	breakfast.n.01	# almorzar
61161	46788	breakfast.n.01	# almorzar
61318	46863	breakfast.n.01	# almorzar
61397	46904	breakfast.n.01	# almorzar
62357	47370	breakfast.n.01	# almorzar
63229	47811	breakfast.n.01	# almorzar
63873	48137	breakfast.n.01	# almorzar
64577	48476	breakfast.n.01	# almorzar
65453	48893	breakfast.n.01	# almorzar
65464	48898	breakfast.n.01	# almorzar
66778	49588	breakfast.n.01	# almorzar
68060	50257	breakfast.n.01	# almorzar
68689	50592	breakfast.n.01	# almorzar
60869	46638	breakfast.n.01	# almuerzo
55566	None	None	# 
57551	45002	accommodation.n.04	# alojamiento
60159	46290	accommodation.n.04	# alojamiento
60903	46659	accommodation.n.04	# alojamiento
57835	45151	about.r.04	# alrededor
58378	None	None	# 
54472	43501	tall.a.01	# alta
61812	47118	tall.a.01	# alta
62518	47452	tall.a.01	# alta
63996	48197	tall.a.01	# alta
59731	None	None	# 
65321	None	None	# 
58197	None	None	# 
56118	44302	option.n.02	# alternativa
56132	44308	option.n.02	# alternativa
56838	44651	option.n.02	# alternativa
61022	46718	option.n.02	# alternativa
61344	46882	option.n.02	# alternativa
55584	44050	tall.a.01	# alto
55679	44098	tall.a.01	# alto
56207	44345	tall.a.01	# alto
56551	44516	tall.a.01	# alto
56618	44550	tall.a.01	# alto
54579	43549	tall.a.01	# alto
68434	50455	tall.a.01	# alto
68922	50728	altitude.n.01	# altura
54532	None	None	# 
68608	None	None	# 
58981	45698	morning.n.01	# 
57842	None	None	# 
56977	None	None	# 
57096	None	None	# 
55234	None	None	# 
55845	None	None	# 
57655	None	None	# 
55196	43861	kindness.n.01	# amabilidad
57017	44725	kindness.n.01	# amabilidad
57144	44790	kindness.n.01	# amabilidad
57234	44840	kindness.n.01	# amabilidad
57247	44847	kindness.n.01	# amabilidad
57421	44931	kindness.n.01	# amabilidad
57761	45113	kindness.n.01	# amabilidad
58074	45265	kindness.n.01	# amabilidad
58427	45439	kindness.n.01	# amabilidad
58646	45543	kindness.n.01	# amabilidad
59110	45763	kindness.n.01	# amabilidad
59496	45968	kindness.n.01	# amabilidad
59523	45982	kindness.n.01	# amabilidad
59570	46006	kindness.n.01	# amabilidad
60446	46429	kindness.n.01	# amabilidad
62330	47360	kindness.n.01	# amabilidad
63090	47730	kindness.n.01	# amabilidad
63252	47825	kindness.n.01	# amabilidad
63275	47840	kindness.n.01	# amabilidad
64618	48491	kindness.n.01	# amabilidad
64678	48520	kindness.n.01	# amabilidad
64778	48569	kindness.n.01	# amabilidad
64991	48665	kindness.n.01	# amabilidad
65036	48687	kindness.n.01	# amabilidad
65365	48845	kindness.n.01	# amabilidad
66084	49239	kindness.n.01	# amabilidad
66165	49280	kindness.n.01	# amabilidad
67411	49929	kindness.n.01	# amabilidad
67910	50186	kindness.n.01	# amabilidad
68629	50556	kindness.n.01	# amabilidad
68651	50571	kindness.n.01	# amabilidad
68704	50600	kindness.n.01	# amabilidad
68734	50620	kindness.n.01	# amabilidad
69188	50871	kindness.n.01	# amabilidad
54803	43669	kind.a.01	# amable
54928	43730	kind.a.01	# amable
55296	43912	kind.a.01	# amable
56057	44274	kind.a.01	# amable
56105	44297	kind.a.01	# amable
56538	44508	kind.a.01	# amable
57045	44737	kind.a.01	# amable
57184	44812	kind.a.01	# amable
57205	44823	kind.a.01	# amable
57436	44942	kind.a.01	# amable
57675	45066	kind.a.01	# amable
57898	45180	kind.a.01	# amable
58037	45248	kind.a.01	# amable
59186	45800	kind.a.01	# amable
59556	45999	kind.a.01	# amable
60221	46321	kind.a.01	# amable
60381	46399	kind.a.01	# amable
62269	47335	kind.a.01	# amable
62943	47659	kind.a.01	# amable
63285	47845	kind.a.01	# amable
63789	48098	kind.a.01	# amable
64288	48330	kind.a.01	# amable
64354	48372	kind.a.01	# amable
65791	49081	kind.a.01	# amable
65981	49184	kind.a.01	# amable
66010	49200	kind.a.01	# amable
