ID_Word	ID_Lemma	Lemma
36782	71391	,
36792	71401	a
36789	71398	acceso
36785	71394	
36766	71375	baño
36781	71390	comedir
36751	71360	costo
36768	71377	costo
36775	71384	costo
36791	71400	cuanto
36752	71361	de
36756	71365	de
36764	71373	de
36757	71366	descansar
36787	71396	
36750	71359	el
36758	71367	el
36760	71369	el
36762	71371	el
36769	71378	el
36788	71397	el
36778	71387	en
36790	71399	en
36763	71372	higiene
36793	71402	
36754	71363	insumo
36783	71392	jugo
36748	71357	el
36746	71355	el
36753	71362	el
36765	71374	el
36767	71376	el
36772	71381	el
36774	71383	el
36777	71386	mucho
36786	71395	para
36761	71370	personal
36771	71380	por
36747	71356	precio
36773	71382	precio
36759	71368	restaurante
36770	71379	
36779	71388	servir
36784	71393	sin
36776	71385	tardar
36749	71358	tender
36755	71364	zona
36780	71389	
