ID_Word	ID_Synset	Synset
36363	34717	shower.n.04	# cascada
36366	34719	masturbate.v.02	# cascada
36245	34665	weather.n.01	# clima
36249	34667	weather.n.01	# clima
36514	34784	meal.n.01	# comedir
36343	None	None	# de
36353	None	None	# de+el
36229	None	None	# 
36308	None	None	# 
36493	None	None	# 
36230	None	None	# el
36269	None	None	# el
36274	None	None	# el
36276	None	None	# el
36286	None	None	# el
36293	None	None	# el
36313	None	None	# el
36318	None	None	# el
36321	None	None	# el
36328	None	None	# el
36333	None	None	# el
36335	None	None	# el
36351	None	None	# el
36355	None	None	# el
36369	None	None	# el
36402	None	None	# el
36418	None	None	# el
36431	None	None	# el
36436	None	None	# el
36448	None	None	# el
36453	None	None	# el
36460	None	None	# el
36463	None	None	# el
36470	None	None	# el
36475	None	None	# el
36477	None	None	# el
36482	None	None	# el
36484	None	None	# el
36496	None	None	# el
36503	None	None	# el
36511	None	None	# el
36525	None	None	# el
36531	None	None	# el
36536	None	None	# el
36238	34660	divine.s.06	# excelente
36426	None	None	# 
36424	34746	bewitching.s.01	# fascinante
36225	34654	people.n.01	# gente
36255	34671	beautiful.a.01	# hermoso
36221	None	None	# 
36311	34696	facility.n.01	# instalación
36224	None	None	# el
36253	None	None	# el
36295	None	None	# el
36305	None	None	# el
36325	None	None	# el
36347	None	None	# el
36377	None	None	# el
36379	None	None	# el
36386	None	None	# el
36388	None	None	# el
36391	None	None	# el
36397	None	None	# el
36408	None	None	# el
36411	None	None	# el
36415	None	None	# el
36421	None	None	# el
36427	None	None	# el
36433	None	None	# el
36438	None	None	# el
36440	None	None	# el
36443	None	None	# el
36445	None	None	# el
36451	None	None	# el
36456	None	None	# el
36458	None	None	# el
36465	None	None	# el
36486	None	None	# el
36490	None	None	# el
36494	None	None	# el
36499	None	None	# el
36509	None	None	# el
36513	None	None	# el
36515	None	None	# el
36521	None	None	# el
36523	None	None	# el
36529	None	None	# el
36534	None	None	# el
36265	None	None	# el
36290	None	None	# el
36298	None	None	# el
36302	None	None	# el
36310	None	None	# el
36331	None	None	# el
36345	None	None	# el
36362	None	None	# el
36383	None	None	# el
36393	None	None	# el
36405	None	None	# el
36413	None	None	# el
36468	None	None	# el
36480	None	None	# el
36501	None	None	# el
36505	None	None	# el
36527	None	None	# el
36540	None	None	# el
36462	34762	clean.a.01	# limpiar
36492	None	None	# el
36262	None	None	# el
36357	None	None	# el
36372	None	None	# el
36518	None	None	# el
36497	34776	middle.a.04	# mediar
36266	34677	improvement.n.02	# mejora
36506	34781	improvement.n.02	# mejora
36520	34787	unaffected.a.04	# natural
36233	34658	universe.n.01	# naturaleza
36246	34666	universe.n.01	# naturaleza
36272	34680	universe.n.01	# naturaleza
36282	34683	universe.n.01	# naturaleza
36306	34694	universe.n.01	# naturaleza
36326	34701	universe.n.01	# naturaleza
36374	34723	universe.n.01	# naturaleza
36380	34727	universe.n.01	# naturaleza
36412	34741	universe.n.01	# naturaleza
36428	34748	universe.n.01	# naturaleza
36439	34752	universe.n.01	# naturaleza
36495	34775	universe.n.01	# naturaleza
36344	34710	child.n.01	# niño
36241	None	None	# 
36257	None	None	# 
36223	34653	landscape.n.01	# paisaje
36227	34655	landscape.n.01	# paisaje
36236	34659	landscape.n.01	# paisaje
36240	34662	landscape.n.01	# paisaje
36271	34679	landscape.n.01	# paisaje
36289	34687	landscape.n.01	# paisaje
36341	34708	landscape.n.01	# paisaje
36395	34734	landscape.n.01	# paisaje
36399	34736	landscape.n.01	# paisaje
36400	34737	landscape.n.01	# paisaje
36419	34744	landscape.n.01	# paisaje
36425	34747	landscape.n.01	# paisaje
36432	34749	landscape.n.01	# paisaje
36485	34772	landscape.n.01	# paisaje
36532	34793	landscape.n.01	# paisaje
36256	34672	landscape.n.01	# paisaje
36519	34786	landscape.n.01	# paisaje
36526	34790	landscape.n.03	# paisajismo
36354	34714	force.n.04	# personal
36469	34765	swimming_pool.n.01	# piscina
36491	34774	swimming_pool.n.01	# piscina
36291	34688	swimming_pool.n.01	# piscina
36384	34728	swimming_pool.n.01	# piscina
36394	34733	swimming_pool.n.01	# piscina
36414	34742	swimming_pool.n.01	# piscina
36446	34755	swimming_pool.n.01	# piscina
36502	34779	swimming_pool.n.01	# piscina
36260	None	None	# 
36228	34656	trail.n.02	# sendero
36307	34695	trail.n.02	# sendero
36258	34673	service.n.01	# servicio
36277	34682	service.n.01	# servicio
36294	34689	service.n.01	# servicio
36322	34700	service.n.01	# servicio
36336	34705	service.n.01	# servicio
36339	34707	service.n.01	# servicio
36352	34713	service.n.01	# servicio
36464	34763	topographic_point.n.01	# sitiar
36452	34757	sustainability.n.01	# sostenibilidad
36300	34692	thermal.a.01	# termal
36358	34716	thermal.a.01	# termal
36373	34722	thermal.a.01	# termal
36226	None	None	# todo
36232	None	None	# todo
36234	None	None	# todo
36235	None	None	# todo
36237	None	None	# todo
36243	None	None	# todo
36247	None	None	# todo
36248	None	None	# todo
36250	None	None	# todo
36261	None	None	# todo
36267	None	None	# todo
36268	None	None	# todo
36273	None	None	# todo
36278	None	None	# todo
36279	None	None	# todo
36280	None	None	# todo
36281	None	None	# todo
36284	None	None	# todo
36285	None	None	# todo
36292	None	None	# todo
36297	None	None	# todo
36315	None	None	# todo
36317	None	None	# todo
36323	None	None	# todo
36340	None	None	# todo
36349	None	None	# todo
36350	None	None	# todo
36359	None	None	# todo
36360	None	None	# todo
36361	None	None	# todo
36364	None	None	# todo
36367	None	None	# todo
36368	None	None	# todo
36381	None	None	# todo
36382	None	None	# todo
36390	None	None	# todo
36396	None	None	# todo
36401	None	None	# todo
36404	None	None	# todo
36407	None	None	# todo
36410	None	None	# todo
36417	None	None	# todo
36423	None	None	# todo
36429	None	None	# todo
36430	None	None	# todo
36435	None	None	# todo
36447	None	None	# todo
36450	None	None	# todo
36467	None	None	# todo
36473	None	None	# todo
36474	None	None	# todo
36479	None	None	# todo
36488	None	None	# todo
36489	None	None	# todo
36507	None	None	# todo
36517	None	None	# todo
36538	None	None	# todo
36539	None	None	# todo
36288	34686	tranquillity.n.02	# tranquilidad
36296	34690	tranquillity.n.02	# tranquilidad
36254	34670	sight.n.03	# ver
36541	34796	sight.n.03	# ver
36533	None	None	# y
36342	34709	district.n.01	# zona
