ID_Word	ID_Synset	Synset
46967	39875	good.a.01	# bueno
47830	40311	good.a.01	# bueno
48269	40533	good.a.01	# bueno
48381	40595	good.a.01	# bueno
47465	40108	good.a.01	# bueno
47638	40203	good.a.01	# bueno
47914	None	None	# 
46939	39861	try.v.01	# buscar
47655	None	None	# 
44192	38485	hair.n.01	# cabellar
45656	39239	head.n.01	# cabeza
45959	39390	head.n.01	# cabeza
45971	39396	head.n.01	# cabeza
46586	39688	head.n.01	# cabeza
48324	40560	head.n.01	# cabeza
46254	39534	booth.n.02	# cabina
47935	40366	booth.n.02	# cabina
44766	38800	booth.n.02	# cabina
44776	38803	booth.n.02	# cabina
46320	39557	booth.n.02	# cabina
48069	40435	booth.n.02	# cabina
44184	None	None	# cada
45608	None	None	# cada
45947	None	None	# cada
46253	None	None	# cada
44661	None	None	# 
47247	None	None	# 
47426	None	None	# 
44843	None	None	# 
46659	39726	box.n.01	# caja
44175	None	None	# 
44265	None	None	# 
44268	None	None	# 
44761	None	None	# 
44769	None	None	# 
46193	None	None	# 
46544	None	None	# 
46545	None	None	# 
46546	None	None	# 
47160	None	None	# 
47343	None	None	# 
47760	None	None	# 
48000	None	None	# 
48258	None	None	# 
46107	39461	heater.n.01	# calentador
46121	39465	heater.n.01	# calentador
47159	39964	heater.n.01	# calentador
48292	40545	heater.n.01	# calentador
48296	40547	heater.n.01	# calentador
46039	39427	heat.v.01	# calentar
47221	39991	heat.v.01	# calentar
46877	None	None	# 
47094	None	None	# 
47109	None	None	# 
44351	38567	quality.n.01	# calidad
47704	40232	quality.n.01	# calidad
48303	40550	quality.n.01	# calidad
48278	None	None	# calidez
47823	None	None	# 
44511	38666	warm.a.01	# calentar
44518	38670	warm.a.01	# calentar
44750	38795	warm.a.01	# calentar
44783	38806	warm.a.01	# calentar
44818	38826	warm.a.01	# calentar
44869	38845	warm.a.01	# calentar
45020	38918	heat.v.01	# calentar
45173	38991	warm.a.01	# calentar
45187	39001	warm.a.01	# calentar
45714	39267	warm.a.01	# calentar
45748	39281	warm.a.01	# calentar
46412	39601	warm.a.01	# calentar
46550	39672	warm.a.01	# calentar
46769	39784	warm.a.01	# calentar
47120	39946	warm.a.01	# calentar
47128	39950	warm.a.01	# calentar
47162	39966	warm.a.01	# calentar
47286	40016	warm.a.01	# calentar
47297	40021	warm.a.01	# calentar
48148	40464	warm.a.01	# calentar
46568	39681	warm.a.01	# calentar
47862	40331	warm.a.01	# calentar
48094	None	None	# 
44200	38490	hotness.n.01	# calor
44279	38530	hotness.n.01	# calor
46105	39460	hotness.n.01	# calor
46317	39556	hotness.n.01	# calor
47082	39927	hotness.n.01	# calor
46988	None	None	# 
45975	39397	bed.n.01	# cama
48068	40434	change.v.01	# cambiar
44179	38480	change.v.01	# cambiar
45844	39332	change.v.01	# cambiar
47326	40030	change.v.01	# cambiar
46421	39609	change.v.01	# cambiar
48529	40668	change.v.01	# cambiar
48532	40670	change.v.01	# cambiar
45060	38933	stretcher.n.03	# camilla
45297	39062	stretcher.n.03	# camilla
45583	39203	stretcher.n.03	# camilla
45652	39238	stretcher.n.03	# camilla
45717	39270	stretcher.n.03	# camilla
46291	39550	stretcher.n.03	# camilla
46574	39682	stretcher.n.03	# camilla
48042	40420	stretcher.n.03	# camilla
48549	40679	stretcher.n.03	# camilla
44754	38796	stretcher.n.03	# camilla
45368	39095	stretcher.n.03	# camilla
45414	39118	stretcher.n.03	# camilla
45661	39242	stretcher.n.03	# camilla
46510	39653	stretcher.n.03	# camilla
46048	39429	road.n.01	# caminar
45781	39298	tube.n.01	# canal
45800	39305	tube.n.01	# canal
48435	40622	sum.n.01	# cantidad
45294	39061	appearance.n.01	# cara
45422	39122	appearance.n.01	# cara
47997	40400	appearance.n.01	# cara
45002	38912	transport.v.02	# cargar
46514	39655	masturbate.v.02	# cascar
46529	39661	shower.n.04	# cascada
45374	39097	shower.n.04	# cascada
48075	40437	shower.n.04	# cascada
45354	39090	make.v.03	# causar
45004	38913	mobile.a.02	# celular
45057	38932	wax.n.01	# cera
48143	None	None	# 
48104	40448	close.v.01	# cerrar
44502	None	None	# 
44578	38705	child.n.01	# chico
44239	38506	child.n.01	# chico
44730	38786	child.n.01	# chico
45480	39149	little.a.02	# chico
46078	39445	child.n.01	# chico
47618	40191	child.n.01	# chico
47920	40361	child.n.01	# chico
48336	40566	child.n.01	# chico
47341	40040	fireplace.n.01	# chimenea
46158	39483	cannabis.n.02	# chocolate
44659	None	None	# 
47147	39959	shower.n.04	# chorro
47167	39968	shower.n.04	# chorro
48543	40674	beloved.n.01	# cielo
48507	40659	note.v.01	# citar
48345	None	None	# 
45663	39243	concentrate.v.02	# clava
45689	39255	customer.n.01	# cliente
46271	39541	customer.n.01	# cliente
46370	39579	customer.n.01	# cliente
47826	40308	customer.n.01	# cliente
46347	39569	customer.n.01	# cliente
47635	40201	customer.n.01	# cliente
48437	40623	customer.n.01	# cliente
47207	39982	weather.n.01	# clima
44294	38537	air-conditioned.s.01	# climatizar
47679	40220	air-conditioned.s.01	# climatizar
48515	None	None	# 
46195	None	None	# cobija
44748	38793	put.v.01	# colocar
44768	38801	put.v.01	# colocar
47284	40014	put.v.01	# colocar
47295	40019	put.v.01	# colocar
44886	38855	camber.n.01	# combar
44302	None	None	# 
44630	None	None	# comer
44835	None	None	# comer
44894	None	None	# comer
46562	None	None	# comer
46960	None	None	# comer
47018	None	None	# comer
47545	None	None	# comer
47640	None	None	# comer
48540	None	None	# comer
45586	39205	chiffonier.n.01	# 
45622	None	None	# 
47482	None	None	# 
44785	38807	wellbeing.n.01	# comodidad
46037	39425	wellbeing.n.01	# comodidad
47198	39979	wellbeing.n.01	# comodidad
47227	39994	wellbeing.n.01	# comodidad
47500	40129	wellbeing.n.01	# comodidad
47994	40399	wellbeing.n.01	# comodidad
45211	None	None	# 
45283	None	None	# 
46062	None	None	# 
46284	None	None	# 
46030	39420	please.v.01	# complacer
46147	39477	complete.v.02	# complementar
47466	40109	object.n.03	# complemento
47156	39962	wholly.r.01	# 
48067	40433	wholly.r.01	# 
48332	40564	complete.a.01	# completar
48415	None	None	# 
48517	None	None	# 
44283	None	None	# con
44436	None	None	# con
44542	None	None	# con
44594	None	None	# con
44796	None	None	# con
45251	None	None	# con
45311	None	None	# con
45556	None	None	# con
