ID_Word	ID_Lemma	Lemma
34682	69291	
34804	69413	
34623	69232	agua
34655	69264	agua
34742	69351	agua
34788	69397	agua
34797	69406	agua
34823	69432	agua
34880	69489	agua
34910	69519	agua
34829	69438	
34745	69354	
34752	69361	agua
34776	69385	agua
34890	69499	agua
34922	69531	
34720	69329	ambientar
34772	69381	ambientar
34874	69483	ambientar
34884	69493	ambientar
34897	69506	ambientar
34715	69324	
34757	69366	
34698	69307	
34846	69455	
34900	69509	
34913	69522	
34783	69392	belleza
34925	69534	belleza
34814	69423	bien
34697	69306	bueno
34703	69312	calidad
34624	69233	
34626	69235	cascada
34631	69240	cascada
34648	69257	cascada
34660	69269	cascada
34672	69281	cascada
34687	69296	cascada
34695	69304	cascada
34746	69355	cascada
34790	69399	cascada
34799	69408	cascada
34807	69416	cascada
34819	69428	cascada
34859	69468	cascada
34869	69478	cascada
34903	69512	cascada
34905	69514	cascada
34930	69539	cascada
34935	69544	cascada
34939	69548	cascada
34944	69553	cascada
34821	69430	cascada
34852	69461	cascada
34919	69528	cascada
34893	69502	
34754	69363	comedir
34646	69255	de
34815	69424	distribuir
34634	69243	
34622	69231	el
34640	69249	el
34644	69253	el
34649	69258	el
34654	69263	el
34657	69266	el
34661	69270	el
34666	69275	el
34674	69283	el
34684	69293	el
34691	69300	el
34699	69308	el
34707	69316	el
34711	69320	el
34719	69328	el
34730	69339	el
34734	69343	el
34741	69350	el
34744	69353	el
34749	69358	el
34771	69380	el
34773	69382	el
34777	69386	el
34781	69390	el
34784	69393	el
34787	69396	el
34791	69400	el
34793	69402	el
34796	69405	el
34800	69409	el
34808	69417	el
34810	69419	el
34822	69431	el
34826	69435	el
34828	69437	el
34831	69440	el
34834	69443	el
34836	69445	el
34841	69450	el
34849	69458	el
34866	69475	el
34873	69482	el
34879	69488	el
34883	69492	el
34887	69496	el
34894	69503	el
34896	69505	el
34909	69518	el
34921	69530	el
34927	69536	el
34931	69540	el
34936	69545	el
34941	69550	el
34785	69394	entornar
34907	69516	fauna
34871	69480	gente
34625	69234	el
34637	69246	el
34642	69251	el
34647	69256	el
34659	69268	el
34671	69280	el
34686	69295	el
34694	69303	el
34714	69323	el
34721	69330	el
34723	69332	el
34726	69335	el
34737	69346	el
34739	69348	el
34753	69362	el
34756	69365	el
34758	69367	el
34762	69371	el
34779	69388	el
34789	69398	el
34798	69407	el
34803	69412	el
34806	69415	el
34816	69425	el
34818	69427	el
34845	69454	el
34858	69467	el
34860	69469	el
34868	69477	el
34870	69479	el
34899	69508	el
34902	69511	el
34904	69513	el
34906	69515	el
34912	69521	el
34915	69524	el
34924	69533	el
34929	69538	el
34934	69543	el
34938	69547	el
34943	69552	el
34875	69484	
34652	69261	el
34751	69360	el
34775	69384	el
34820	69429	el
34843	69452	el
34851	69460	el
34889	69498	el
34892	69501	el
34918	69527	el
34768	69377	limpiar
34629	69238	el
34664	69273	el
34747	69356	el
34853	69462	el
34864	69473	el
34865	69474	masaje
34681	69290	muy
34689	69298	muy
34696	69305	muy
34767	69376	muy
34813	69422	muy
34872	69481	
34639	69248	natural
34898	69507	natural
34926	69535	natural
34920	69529	natural
34643	69252	
34670	69279	naturaleza
34727	69336	naturaleza
34738	69347	naturaleza
34763	69372	naturaleza
34780	69389	naturaleza
34786	69395	naturaleza
34916	69525	naturaleza
34633	69242	
34759	69368	
34861	69470	
34817	69426	
34650	69259	
34645	69254	
34636	69245	paisaje
34641	69250	paisaje
34658	69267	paisaje
34662	69271	paisaje
34667	69276	paisaje
34675	69284	paisaje
34677	69286	paisaje
34679	69288	paisaje
34685	69294	paisaje
34692	69301	paisaje
34700	69309	paisaje
34708	69317	paisaje
34712	69321	paisaje
34713	69322	paisaje
34718	69327	paisaje
34725	69334	paisaje
34731	69340	paisaje
34735	69344	paisaje
34750	69359	paisaje
34774	69383	paisaje
34778	69387	paisaje
34792	69401	paisaje
34794	69403	paisaje
34801	69410	paisaje
34809	69418	paisaje
34811	69420	paisaje
34827	69436	paisaje
34835	69444	paisaje
34837	69446	paisaje
34842	69451	paisaje
34867	69476	paisaje
34888	69497	paisaje
34895	69504	paisaje
34928	69537	paisaje
34932	69541	paisaje
34621	69230	paisaje
34782	69391	
34850	69459	
34665	69274	
34668	69277	
34844	69453	
34653	69262	piscina
34638	69247	reserva
34942	69551	sendero
34832	69441	servicio
34937	69546	servicio
34676	69285	su
