ID_Word	ID_Synset	Synset
35921	34508	major.a.03	# mayor
36116	None	None	# 
35933	34514	dining_table.n.01	# mesa
36021	34557	waiter.n.01	# mesero
35996	34545	indulgence.n.03	# mimo
35958	34527	like.a.02	# mismo
35885	34489	wet.a.01	# mojar
35940	None	None	# 
36070	None	None	# mucho
36174	None	None	# mucho
36067	34581	well.r.07	# muy
36192	34637	well.r.07	# muy
35872	34481	necessity.n.02	# necesidad
36055	None	None	# ni
35826	34461	not.r.01	# no
35857	34475	not.r.01	# no
35874	34482	not.r.01	# no
35916	34504	not.r.01	# no
35928	34511	not.r.01	# no
35939	34518	not.r.01	# no
35950	34523	not.r.01	# no
35987	34539	not.r.01	# no
35993	34543	not.r.01	# no
36022	34558	not.r.01	# no
36049	34570	not.r.01	# no
36057	34575	not.r.01	# no
36092	34592	not.r.01	# no
36100	34598	not.r.01	# no
36139	34613	not.r.01	# no
36161	34624	not.r.01	# no
36190	34635	not.r.01	# no
36042	None	None	# nova
35919	None	None	# para
36170	None	None	# para
36149	34618	parking_lot.n.01	# 
36109	34604	parking_lot.n.01	# parquear
35839	None	None	# 
35938	34517	hand.n.01	# pata
35882	34487	pave.v.01	# pavimentar
36032	34564	small.a.01	# pequeño
36007	34550	small.a.01	# pequeño
35840	None	None	# pero
35855	None	None	# pero
35920	34507	person.n.01	# persona
35893	34494	swimming_pool.n.01	# piscina
36015	34555	swimming_pool.n.01	# piscina
36031	34563	swimming_pool.n.01	# piscina
36088	34589	swimming_pool.n.01	# piscina
36090	34590	swimming_pool.n.01	# piscina
36144	34616	swimming_pool.n.01	# piscina
35879	34485	dwelling.n.01	# pisar
35884	34488	dwelling.n.01	# piso
36112	None	None	# poco
35886	None	None	# porque
36173	None	None	# porque
35836	34466	price.n.02	# preciar
36129	34609	price.n.02	# preciar
36146	34617	price.n.02	# preciar
36152	34620	price.n.02	# preciar
35864	None	None	# 
35878	34484	one.s.01	# 1
35847	34471	ad.n.01	# publicidad
36141	34614	displace.v.03	# poder
35837	None	None	# que
35897	None	None	# que
35927	None	None	# que
35935	None	None	# que
35986	None	None	# que
35992	None	None	# que
35998	None	None	# que
36008	None	None	# que
36135	None	None	# que
36024	34559	want.v.02	# querer
36068	34582	even.a.03	# regular
35888	34491	slippery.a.01	# resbaladizo
36106	34602	restaurant.n.01	# restaurante
36160	34623	restaurant.n.01	# restaurante
35890	34493	restrict.v.03	# restringir
35970	34534	relish.n.03	# sabor
35979	None	None	# se
36140	None	None	# se
36195	None	None	# se
35902	34498	be.v.01	# sea
35989	34541	service.n.01	# servicio
36036	34566	service.n.01	# servicio
35881	None	None	# sin
36064	None	None	# sin
36069	None	None	# sin
35853	34474	topographic_point.n.01	# sitiar
36014	34554	unaccompanied.a.01	# solo
36009	34551	entirely.r.02	# solo
35930	34513	umbrella.n.01	# sombrilla
36191	34636	be.v.01	# ser
35982	34538	sound.n.02	# sonido
36198	34640	sound.n.02	# sonido
35861	None	None	# su
35871	None	None	# su
35835	34465	dirty.a.01	# sucio
36006	34549	so.r.01	# tan
36001	None	None	# tanto
35913	34502	hide.v.01	# tapar
35899	34496	temperature.n.01	# temperatura
35946	34520	temperature.n.01	# temperatura
35988	34540	give_birth.v.01	# tener
36050	34571	give_birth.v.01	# tener
35994	34544	give_birth.v.01	# tener
36093	34593	give_birth.v.01	# tener
35991	34542	towel.n.01	# toalla
35955	None	None	# todo
36127	34608	beverage.n.01	# trago
36102	34600	tranquillity.n.02	# tranquilidad
36028	34561	treat.v.03	# tratar
36082	34587	way.n.07	# trayecto
36010	34552	give_birth.v.01	# tener
36013	None	None	# unir
36018	None	None	# unir
36134	34611	courage.n.01	# valor
36071	34583	assortment.n.01	# variedad
36113	34605	assortment.n.01	# variedad
36175	None	None	# 
36189	34634	window.n.01	# ventana
36065	None	None	# ventilador
36142	34615	perceive.v.01	# ver
35873	None	None	# 
35923	None	None	# 
36164	None	None	# 
35894	None	None	# y
35934	None	None	# y
36003	None	None	# y
36026	None	None	# y
36037	None	None	# y
36122	None	None	# y
36194	None	None	# y
36107	34603	district.n.01	# zona
36105	34601	district.n.01	# zona
