ID_Word	ID_Lemma	Lemma
35254	69863	acceso
35278	69887	acceso
35282	69891	alimento
35274	69883	almorzar
35305	69914	
35317	69926	
35308	69917	
35261	69870	
35236	69845	comedir
35238	69847	comedir
35246	69855	comedir
35272	69881	comedir
35310	69919	comedir
35313	69922	costo
35243	69852	costo
35244	69853	de
35259	69868	de
35281	69890	de
35306	69915	de
35314	69923	de+el
35239	69848	el
35253	69862	el
35257	69866	el
35273	69882	el
35277	69886	el
35279	69888	el
35285	69894	el
35293	69902	el
35296	69905	el
35300	69909	el
35312	69921	el
35299	69908	en
35292	69901	entrada
35251	69860	escalera
35280	69889	ingresar
35297	69906	ingresar
35234	69843	el
35237	69846	el
35245	69854	el
35260	69869	el
35262	69871	el
35271	69880	el
35291	69900	el
35304	69913	el
35309	69918	el
35316	69925	el
35250	69859	el
35242	69851	el
35247	69856	el
35255	69864	el
35265	69874	el
35267	69876	el
35269	69878	el
35275	69884	el
35283	69892	el
35287	69896	el
35289	69898	el
35302	69911	el
35294	69903	mal
35241	69850	
35307	69916	mi
35240	69849	mismo
35235	69844	musicar
35252	69861	
35286	69895	preciar
35248	69857	precio
35249	69858	precio
35256	69865	precio
35266	69875	precio
35268	69877	precio
35270	69879	precio
35276	69885	precio
35284	69893	precio
35288	69897	precio
35290	69899	precio
35303	69912	precio
35315	69924	restaurante
35301	69910	sendero
35258	69867	servicio
35295	69904	servicio
35263	69872	subida
35311	69920	taquilla
35298	69907	techar
35264	69873	
