ID_Word	ID_Lemma	Lemma
35890	70499	restringir
35970	70579	sabor
35979	70588	se
36140	70749	se
36195	70804	se
35902	70511	sea
35989	70598	servicio
36036	70645	servicio
35881	70490	sin
36064	70673	sin
36069	70678	sin
35853	70462	sitiar
36014	70623	solo
36009	70618	solo
35930	70539	sombrilla
36191	70800	ser
35982	70591	sonido
36198	70807	sonido
35861	70470	su
35871	70480	su
35835	70444	sucio
36006	70615	tan
36001	70610	tanto
35913	70522	tapar
35899	70508	temperatura
35946	70555	temperatura
35988	70597	tener
36050	70659	tener
35994	70603	tener
36093	70702	tener
35991	70600	toalla
35955	70564	todo
36127	70736	trago
36102	70711	tranquilidad
36028	70637	tratar
36082	70691	trayecto
36010	70619	tener
36013	70622	unir
36018	70627	unir
36134	70743	valor
36071	70680	variedad
36113	70722	variedad
36175	70784	
36189	70798	ventana
36065	70674	ventilador
36142	70751	ver
35873	70482	
35923	70532	
36164	70773	
35894	70503	y
35934	70543	y
36003	70612	y
36026	70635	y
36037	70646	y
36122	70731	y
36194	70803	y
36107	70716	zona
36105	70714	zona
