ID_Word	ID_Lemma	Lemma
35596	70205	agua
35606	70215	agua
35626	70235	agua
35655	70264	agua
35672	70281	agua
35675	70284	agua
35688	70297	agua
35705	70314	agua
35711	70320	agua
35758	70367	agua
35814	70423	agua
35817	70426	agua
35601	70210	agua
35690	70299	agua
35768	70377	agua
35648	70257	ambientar
35653	70262	ambientar
35703	70312	ambientar
35793	70402	ambientar
35802	70411	ambientar
35552	70161	
35554	70163	
35558	70167	
35570	70179	
35575	70184	
35578	70187	
35585	70194	
35611	70220	
35646	70255	
35670	70279	
35678	70287	
35691	70300	
35731	70340	
35742	70351	
35746	70355	
35761	70370	
35783	70392	
35791	70400	
35796	70405	
35821	70430	
35657	70266	bonito
35609	70218	calentar
35673	70282	calentar
35676	70285	calentar
35714	70323	calentar
35759	70368	calentar
35818	70427	calentar
35637	70246	calor
35716	70325	caminata
35604	70213	
35561	70170	cascada
35744	70353	cascada
35547	70156	clima
35583	70192	clima
35619	70228	clima
35629	70238	clima
35794	70403	clima
35557	70166	comedir
35576	70185	comedir
35579	70188	comedir
35622	70231	comedir
35797	70406	comedir
35584	70193	comodidad
35752	70361	comodidad
35801	70410	4
35605	70214	de
35634	70243	de
35762	70371	de
35664	70273	de+el
35580	70189	el
35582	70191	el
35588	70197	el
35590	70199	el
35595	70204	el
35618	70227	el
35625	70234	el
35628	70237	el
35642	70251	el
35647	70256	el
35652	70261	el
35654	70263	el
35671	70280	el
35674	70283	el
35687	70296	el
35692	70301	el
35696	70305	el
35698	70307	el
35702	70311	el
35704	70313	el
35710	70319	el
35719	70328	el
35726	70335	el
35728	70337	el
35747	70356	el
35749	70358	el
35753	70362	el
35757	70366	el
35779	70388	el
35781	70390	el
35786	70395	el
35792	70401	el
35798	70407	el
35764	70373	empleado
35650	70259	ser
35656	70265	ser
35694	70303	ser
35651	70260	exclusivo
35666	70275	externo
35607	70216	
35712	70321	
35815	70424	
35635	70244	
35730	70339	
35683	70292	haber
35693	70302	hotel
35686	70295	infraestructura
35789	70398	infraestructura
35709	70318	instalación
35733	70342	instalación
35806	70415	
35544	70153	el
35551	70160	el
35553	70162	el
35555	70164	el
35562	70171	el
35565	70174	el
35569	70178	el
35571	70180	el
35574	70183	el
35577	70186	el
35598	70207	el
35603	70212	el
35610	70219	el
35612	70221	el
35616	70225	el
35620	70229	el
35632	70241	el
35640	70249	el
35644	70253	el
35658	70267	el
35660	70269	el
35667	70276	el
35669	70278	el
35677	70286	el
35679	70288	el
35685	70294	el
35700	70309	el
35706	70315	el
35715	70324	el
35717	70326	el
35721	70330	el
35734	70343	el
35736	70345	el
35738	70347	el
35743	70352	el
35745	70354	el
35751	70360	el
35755	70364	el
35760	70369	el
35765	70374	el
35769	70378	el
35773	70382	el
35775	70384	el
35777	70386	el
35788	70397	el
35790	70399	el
35803	70412	el
35809	70418	el
35812	70421	el
35822	70431	el
35824	70433	el
35586	70195	el
35592	70201	el
35600	70209	el
35614	70223	el
35638	70247	el
35689	70298	el
35708	70317	el
35732	70341	el
35767	70376	el
35771	70380	el
35819	70428	el
35623	70232	el
35723	70332	el
35740	70349	el
35763	70372	el
35784	70393	el
35581	70190	lugar
35695	70304	maravilloso
35684	70293	mejorar
35633	70242	mezcla
35665	70274	mundo
35631	70240	natural
35560	70169	naturaleza
35563	70172	naturaleza
35572	70181	naturaleza
35599	70208	naturaleza
35613	70222	naturaleza
35645	70254	naturaleza
35659	70268	naturaleza
35661	70270	naturaleza
35668	70277	naturaleza
35680	70289	naturaleza
35701	70310	naturaleza
35722	70331	naturaleza
35735	70344	naturaleza
35737	70346	naturaleza
35739	70348	naturaleza
35756	70365	naturaleza
35774	70383	naturaleza
35776	70385	naturaleza
35778	70387	naturaleza
35804	70413	naturaleza
35813	70422	naturaleza
35823	70432	naturaleza
35825	70434	naturaleza
35805	70414	nueva
35663	70272	
35545	70154	
35546	70155	paisaje
35559	70168	paisaje
35564	70173	paisaje
35589	70198	paisaje
35591	70200	paisaje
35682	70291	paisaje
35697	70306	paisaje
35699	70308	paisaje
35727	70336	paisaje
35729	70338	paisaje
35748	70357	paisaje
35754	70363	paisaje
35780	70389	paisaje
35787	70396	paisaje
35741	70350	paisaje
35624	70233	paradisiaco
35630	70239	
35811	70420	paz
35556	70165	piscina
35566	70175	piscina
35567	70176	piscina
35617	70226	piscina
35621	70230	piscina
35681	70290	piscina
35587	70196	piscina
35593	70202	piscina
35615	70224	piscina
35639	70248	piscina
35772	70381	piscina
35808	70417	piscina
35820	70429	piscina
35707	70316	privacidad
35649	70258	que
35800	70409	
35720	70329	servicio
35750	70359	servicio
35795	70404	servicio
35799	70408	sitiar
35643	70252	
35597	70206	termal
35627	70236	termal
35782	70391	termal
35602	70211	termal
35724	70333	termal
35785	70394	termal
35573	70182	todo
35549	70158	tranquilidad
35550	70159	tranquilidad
35594	70203	tranquilidad
35641	70250	tranquilidad
35718	70327	tranquilidad
35725	70334	tranquilidad
35770	70379	tranquilidad
35810	70419	tranquilidad
35766	70375	
35548	70157	y
35568	70177	y
35608	70217	y
35636	70245	y
35662	70271	y
35713	70322	y
35807	70416	y
35816	70425	y
