ID_Word	ID_Synset	Synset
40689	36870	owe.v.01	# debe
39987	None	None	# 
40601	None	None	# 
40281	36698	talk.v.02	# decir
40565	36815	insufficient.a.01	# deficiente
40553	36809	put.v.01	# dejar
40333	36724	put.v.01	# dejar
40102	36610	put.v.01	# dejar
39951	None	None	# de+el
39953	None	None	# de+el
40052	None	None	# de+el
40106	None	None	# de+el
40135	None	None	# de+el
40178	None	None	# de+el
40487	None	None	# de+el
40504	None	None	# de+el
40562	None	None	# de+el
40693	None	None	# de+el
40747	None	None	# de+el
40839	None	None	# de+el
40841	None	None	# de+el
40009	None	None	# 
40695	36874	excessively.r.01	# demasiado
40527	36798	inside.r.02	# dentro
40620	36845	right.n.01	# derecho
40474	36780	unpleasant.a.01	# desagradable
40001	None	None	# 
40152	36630	breakfast.n.01	# desayuno
39975	None	None	# 
40167	None	None	# desde
40591	None	None	# 
40571	36819	disinfectant.n.01	# desinfectante
40709	36881	altruistic.a.01	# desinteresar
40684	None	None	# 
40707	None	None	# 
40375	None	None	# 
40499	None	None	# 
40311	36714	detail.n.01	# detallar
40495	None	None	# 
39947	36543	newspaper.n.01	# diario
40402	36753	talk.v.02	# decir
40225	36664	different.a.01	# diferente
40482	36784	different.a.01	# diferente
40604	36837	different.a.01	# diferente
40647	None	None	# diferente
40677	36868	different.a.01	# diferente
40828	36933	money.n.01	# dinero
40448	36770	give.v.10	# dar
40679	None	None	# 
40538	None	None	# 
40364	None	None	# 
40658	None	None	# 
39938	None	None	# el
39978	None	None	# el
40091	None	None	# el
40116	None	None	# el
40120	None	None	# el
40148	None	None	# el
40168	None	None	# el
40210	None	None	# el
40255	None	None	# el
40288	None	None	# el
40302	None	None	# el
40399	None	None	# el
40445	None	None	# el
40455	None	None	# el
40476	None	None	# el
40489	None	None	# el
40494	None	None	# el
40512	None	None	# el
40515	None	None	# el
40573	None	None	# el
40594	None	None	# el
40597	None	None	# el
40667	None	None	# el
40670	None	None	# el
40686	None	None	# el
40729	None	None	# el
40743	None	None	# el
40827	None	None	# el
40830	None	None	# el
40848	None	None	# el
40019	None	None	# él
40214	None	None	# él
40216	36659	pie.n.01	# empanada
40391	36748	bread.v.01	# empanada
40430	36763	pie.n.01	# empanada
40459	36773	pie.n.01	# empanada
40465	36775	pie.n.01	# empanada
40737	36895	employee.n.01	# empleado
40205	36654	occupation.n.01	# empresa
40776	36911	occupation.n.01	# empresa
39941	None	None	# en
39969	None	None	# en
39991	None	None	# en
