ID_Word	ID_Lemma	Lemma
35013	69622	
34968	69577	
35002	69611	
35012	69621	beber
35023	69632	comedir
35006	69615	
35017	69626	con
34998	69607	costo
34969	69578	de
34983	69592	de
35009	69618	ducha
34972	69581	el
34979	69588	el
34995	69604	el
34997	69606	el
35007	69616	el
34978	69587	en
34994	69603	grande
35016	69625	jardín
34967	69576	el
35005	69614	el
35022	69631	el
34977	69586	liso
34966	69575	
34988	69597	
35021	69630	
34965	69574	el
34970	69579	el
34974	69583	el
34981	69590	el
34985	69594	el
34987	69596	el
35001	69610	el
35015	69624	el
35020	69629	el
34993	69602	mas
35018	69627	mas
35014	69623	mejorar
34971	69580	mesero
34976	69585	muy
34989	69598	no
35011	69620	no
35000	69609	para
34986	69595	parasol
34996	69605	
34975	69584	piso
34973	69582	preciar
34982	69591	precio
35010	69619	privado
34991	69600	que
34980	69589	
34984	69593	restaurante
34999	69608	ruta
34992	69601	sea
34990	69599	tomar
35003	69612	transportar
35008	69617	transportar
35019	69628	variedad
35004	69613	y
